Profile,Flow Area,Vel Total,Max Chl Dpth,Fish2_Velocity_SI,Fish2_Depth_SI,Fish2_HSI,Fish2_Velocity_SI_Area,Fish2_Depth_SI_Area,Fish2_WUA_Area
1,1836.19787597656,0.016229186207056,6.17749786376953,0.08114593103528,0.0,0.0,148.99998621112158,0.0,0.0
1,603.20263671875,0.0494029633700847,4.56736087799072,0.2470148168504235,0.0,0.0,148.9999888327746,0.0,0.0
1,673.188293457031,0.0442669577896595,4.1770749092102,0.2213347889482975,0.0,0.0,148.99998885477652,0.0,0.0
1,992.494262695312,0.0300253592431545,6.17709589004516,0.15012679621577252,0.0,0.0,148.99998392098252,0.0,0.0
1,589.983032226562,0.0505099222064018,2.79702186584472,0.252549611032009,0.0,0.0,148.9999853043035,0.0,0.0
1,882.971557617187,0.0337496697902679,5.1768946647644,0.1687483489513395,0.0,0.0,148.99999251889284,0.0,0.0
1,648.702026367187,0.0459378845989704,3.726815700531,0.229689422994852,0.0,0.0,148.99999413187047,0.0,0.0
1,732.72021484375,0.0406703650951385,4.32657241821289,0.2033518254756925,0.0,0.0,148.99999325141818,0.0,0.0
1,1040.79528808593,0.028631947934627498,5.17664432525634,0.1431597396731375,0.0,0.0,148.99998249540988,0.0,0.0
1,1826.64636230468,0.016314048320055,5.37658071517944,0.08157024160027501,0.0,0.0,148.99998509145624,0.0,0.0
1,965.379638671875,0.0308686830103397,6.17660284042358,0.1543434150516985,0.0,0.0,148.9999902539919,0.0,0.0
1,949.303955078125,0.0313914194703102,4.32643795013427,0.156957097351551,0.0,0.0,148.99999329340966,0.0,0.0
1,773.634460449218,0.0385194793343544,3.17632603645324,0.192597396671772,0.0,0.0,148.99998305809035,0.0,0.0
1,1080.2099609375,0.0275872275233268,6.03654050827026,0.137936137616634,0.0,0.0,148.99998982673384,0.0,0.0
1,748.834838867187,0.0397951565682888,4.30637073516845,0.19897578284144402,0.0,0.0,148.99999828254514,0.0,0.0
1,1273.77014160156,0.0233951136469841,5.92637252807617,0.1169755682349205,0.0,0.0,148.99998611451764,0.0,0.0
1,2538.31494140625,0.0117400707677006,8.17641258239746,0.058700353838503,0.0,0.0,148.9999852141059,0.0,0.0
1,1555.91906738281,0.0191526655107736,3.69613790512084,0.095763327553868,0.0,0.0,148.99998729708886,0.0,0.0
1,1206.06701660156,0.0247084107249975,3.17610144615173,0.12354205362498749,0.0,0.0,148.9999960403186,0.0,0.0
1,1307.2666015625,0.0291447881609201,5.57603073120117,0.1457239408046005,0.0,0.0,190.50004086192502,0.0,0.0
1,1364.96545410156,0.0279127974063158,5.25626754760742,0.139563987031579,0.0,0.0,190.50002093478344,0.0,0.0
1,843.628540039062,0.0451620668172836,3.17584109306335,0.225810334086418,0.0,0.0,190.50004247105767,0.0,0.0
1,2054.978515625,0.0185403414070606,6.17601776123046,0.09270170703530299,0.0,0.0,190.50001631931056,0.0,0.0
1,847.229553222656,0.0449701100587844,6.03598117828369,0.224850550293922,0.0,0.0,190.5000312673879,0.0,0.0
1,1733.54455566406,0.0219780933111906,5.85584497451782,0.10989046655595301,0.0,0.0,190.5000200174558,0.0,0.0
1,1527.46557617187,0.0870723500847816,4.22521781921386,0.435361750423908,0.0,0.0,665.0000869544485,0.0,0.0
1,1379.28735351562,0.0964266210794448,6.17500257492065,0.482133105397224,0.0,0.0,665.0000949856045,0.0,0.0
1,965.7646484375,0.137714728713035,5.1739273071289,0.688573643565175,0.0,0.0,665.0000828010496,0.0,0.0
1,837.136169433593,0.158875003457069,6.17265081405639,0.794375017285345,0.0,0.0,665.0000590639979,0.0,0.0
1,1338.58813476562,0.0993584245443344,7.1727876663208,0.496792122721672,0.0,0.0,665.0000409202559,0.0,0.0
1,1118.14306640625,0.118947222828865,4.1718111038208,0.594736114144325,0.0,0.0,665.0000623718731,0.0,0.0
1,1711.09460449218,0.0777280330657959,7.17179012298584,0.3886401653289795,0.0,0.0,665.0000899833656,0.0,0.0
1,872.298950195312,0.152470678091049,4.08011388778686,0.762353390455245,0.0,0.0,665.000062171947,0.0,0.0
1,1342.80651855468,0.0990462973713874,6.6797194480896,0.49523148685693696,0.0,0.0,665.0000687450213,0.0,0.0
1,875.351196289062,0.151939034461975,5.16807317733764,0.7596951723098749,0.0,0.0,665.0000778964742,0.0,0.0
1,840.37060546875,0.158263519406318,4.16588687896728,0.79131759703159,0.0,0.0,665.0000481355136,0.0,0.0
1,580.746459960937,0.229015618562698,4.16119766235351,0.7678750514984161,0.0,0.0,445.94071785002734,0.0,0.0
1,852.635986328125,0.155986860394477,4.11902809143066,0.779934301972385,0.0,0.0,665.0000528333621,0.0,0.0
1,431.70034790039,0.308084100484848,3.86203932762146,0.19191589951515198,0.0,0.0,82.8501605883074,0.0,0.0
1,410.620971679687,0.323899716138839,3.1450068950653,0.176100283861161,0.0,0.0,72.31046967213864,0.0,0.0
1,228.669952392578,0.581624329090118,2.12065196037292,0.0,0.0,0.0,0.0,0.0,0.0
